1	272	4.238311767578125
1	227	4.0
1	100	4.3384294509887695
1	7	2.653697967529297
1	268	3.5427205562591553
1	124	3.9300806522369385
2	273	3.592419147491455
2	1	4.051844596862793
2	274	3.7101120948791504
2	309	4.5
2	295	3.0
2	300	4.035835266113281
2	237	3.8213088512420654
2	14	3.998049020767212
2	127	4.626756191253662
3	258	3.5
3	323	3.5
3	340	4.0
3	294	2.722222328186035
3	345	2.5
4	210	4.285714149475098
4	260	2.6666667461395264
4	327	3.0
4	303	3.799999952316284
5	257	3.580172061920166
5	135	3.6535274982452393
5	410	3.262816905975342
5	234	3.0
5	412	2.0
5	109	3.012993812561035
6	261	3.355971574783325
6	197	4.441951751708984
6	135	4.537646770477295
6	427	4.544954776763916
6	204	4.0
6	268	3.3635058403015137
6	205	4.086348056793213
6	493	4.035175323486328
6	14	4.469509601593018
6	174	4.528219699859619
6	15	4.00869607925415
6	527	3.985779047012329
6	275	4.336587429046631
6	405	2.60895037651062
6	22	5.0
6	471	3.5001273155212402
6	183	5.0
6	185	5.0
6	474	4.086348056793213
6	124	4.20838737487793
6	285	4.452921390533447
6	221	3.034562349319458
6	286	3.7704193592071533
7	182	4.430363655090332
7	7	3.775958299636841
7	680	3.949259042739868
7	25	3.849104881286621
7	683	2.014162063598633
7	187	4.492234706878662
7	285	4.294371604919434
7	125	2.9860782623291016
7	191	4.0
8	50	4.176470756530762
8	243	2.0
8	181	4.166666507720947
8	294	2.8947367668151855
8	190	4.666666507720947
9	402	3.875
9	50	4.363636493682861
9	7	3.875
9	298	3.5
9	479	4.5
10	129	3.5042009353637695
10	134	4.433567523956299
10	294	3.5584590435028076
10	9	3.9390110969543457
10	13	3.6578736305236816
10	269	3.83339262008667
10	174	4.221017360687256
10	531	4.5240936279296875
10	276	3.7477686405181885
10	116	3.8180577754974365
10	180	3.466118097305298
10	22	4.399087429046631
10	186	4.4824604988098145
10	221	4.0
10	511	4.480109214782715
11	176	4.502902507781982
11	274	3.5
11	259	1.357043743133545
11	100	4.461739540100098
11	228	3.9806621074676514
11	427	4.5333333015441895
11	268	3.801271438598633
11	286	3.71443772315979
11	111	3.480116844177246
11	751	3.1308212280273438
12	96	4.36798095703125
12	402	4.417760848999023
12	242	2.7935619354248047
12	69	3.38163423538208
12	471	3.2030251026153564
12	216	3.878997325897217
12	202	3.941441774368286
12	300	4.000919818878174
12	174	3.93251633644104
12	735	4.0
13	514	3.9910576343536377
13	258	3.9333646297454834
13	515	3.713747501373291
13	262	4.021482467651367
13	8	4.008260250091553
13	906	2.5738582611083984
13	523	4.055907726287842
13	13	4.687013149261475
13	657	4.180617809295654
13	147	2.3316781520843506
13	276	3.696650743484497
13	405	3.518096923828125
13	23	4.430746555328369
13	25	3.7108447551727295
13	281	3.552907705307007
13	687	1.9860260486602783
13	176	3.7964963912963867
13	432	3.028606414794922
13	305	3.5537452697753906
13	435	3.7392139434814453
13	310	3.650550127029419
13	823	3.52134370803833
13	312	3.5697410106658936
13	185	4.008102893829346
13	58	4.015822410583496
13	319	3.387848138809204
13	191	3.211228609085083
13	196	3.0
13	200	4.001118183135986
13	457	1.4646592140197754
13	204	4.029789924621582
13	334	3.4114131927490234
13	82	4.010234832763672
13	596	2.4942102432250977
13	340	3.479701280593872
13	597	2.969592571258545
13	89	4.770124912261963
13	347	3.7306439876556396
13	603	4.554299831390381
13	476	3.0
13	478	5.0
13	222	3.4249532222747803
13	482	4.533107280731201
13	99	5.0
13	357	4.348997116088867
13	748	3.0847837924957275
13	492	4.0
13	749	3.493781805038452
13	237	4.112401962280273
13	879	3.2750439643859863
13	751	3.4435858726501465
13	505	3.5030109882354736
13	890	1.0
13	124	4.187526226043701
13	892	2.543088436126709
13	895	2.381974935531616
14	96	5.0
14	98	3.8833210468292236
14	50	4.41815185546875
14	242	3.805905818939209
14	213	3.434476613998413
14	9	3.7659029960632324
14	25	3.4472782611846924
14	13	3.3134171962738037
14	302	4.2917046546936035
15	754	2.8673787117004395
15	308	2.483475923538208
15	678	2.3943638801574707
15	7	3.878408432006836
15	411	3.4696900844573975
15	252	3.50728440284729
15	269	4.126856803894043
15	333	3.3406949043273926
15	15	4.073752403259277
16	151	4.0
16	476	3.0
16	125	3.6521739959716797
16	302	4.001138687133789
16	127	4.406346321105957
17	323	2.9195492267608643
17	151	3.1458067893981934
17	7	3.7533938884735107
17	125	3.251131296157837
18	1	3.794412136077881
18	210	2.6528961658477783
18	19	4.6037726402282715
18	275	3.868210792541504
18	6	4.085608959197998
18	25	3.444338798522949
18	283	3.8246634006500244
18	699	5.0
18	91	3.0
18	747	4.0
18	237	3.758725166320801
18	223	3.5895464420318604
19	288	3.3684210777282715
19	435	3.875
19	692	3.3333332538604736
19	268	2.75
20	176	4.04878568649292
20	1	3.6683826446533203
20	148	1.9845356941223145
20	181	4.203556537628174
20	118	4.175068378448486
20	423	4.0
20	568	4.0
20	11	3.093491554260254
21	289	3.2044265270233154
21	242	3.6796109676361084
21	243	2.2393910884857178
21	100	4.295761585235596
21	292	3.7700326442718506
21	326	2.4158215522766113
21	327	3.2017099857330322
21	200	5.0
21	298	3.8021140098571777
21	748	2.5566952228546143
21	222	3.2655837535858154
22	948	2.209136724472046
22	181	4.0824079513549805
22	118	4.002237796783447
22	89	4.008421897888184
22	250	2.5433948040008545
22	926	3.000295400619507
22	222	3.1668217182159424
23	224	5.0
23	275	3.8673288822174072
23	597	2.971250534057617
23	7	3.771904230117798
23	408	4.0
23	56	2.5
23	283	3.776702880859375
23	269	4.045607566833496
24	97	4.502388000488281
24	275	4.2037553787231445
24	100	4.198557376861572
24	358	4.050125598907471
24	151	3.3343188762664795
24	475	3.3333332538604736
24	238	3.668897867202759
24	286	3.461364984512329
24	191	3.9516947269439697
25	480	4.570730686187744
25	432	3.5313501358032227
25	258	4.170299053192139
25	50	4.310161590576172
25	228	4.301218032836914
25	116	4.391247272491455
25	169	4.768604278564453
25	204	4.667629241943359
25	269	3.6194064617156982
25	174	3.985775947570801
25	79	5.0
26	936	4.430091381072998
26	328	3.9021406173706055
26	298	4.0
26	13	2.397505760192871
26	111	4.36521577835083
26	1009	4.0
26	1011	4.0
26	597	3.0009877681732178
26	117	3.6814887523651123
26	1014	3.466623544692993
26	151	4.020120143890381
26	343	4.0
26	25	3.4929561614990234
26	121	4.0451531410217285
26	316	4.188803672790527
26	413	3.0
27	50	4.481481552124023
27	118	3.0
27	246	4.25
27	121	3.1818182468414307
27	298	4.25
28	258	3.989584445953369
28	195	4.534086227416992
28	196	4.0
28	56	3.7138659954071045
28	79	3.9842045307159424
29	306	4.244559288024902
29	326	2.8064024448394775
29	358	2.431933641433716
29	874	2.5
29	300	3.6691040992736816
29	268	4.095980644226074
29	303	3.4910686016082764
30	304	3.7750136852264404
30	289	2.541837692260742
30	50	4.07493782043457
30	678	2.6636106967926025
30	313	4.262089252471924
31	192	4.0
31	705	4.416662693023682
31	504	4.0
31	490	4.0
31	1022	3.5333333015441895
31	302	4.231514930725098
31	175	4.026089191436768
32	259	3.2378885746002197
32	7	4.0
32	408	3.9633655548095703
32	268	3.6703641414642334
32	111	2.991029739379883
32	271	3.3262202739715576
33	258	4.049088478088379
33	313	4.0
33	895	3.3964662551879883
34	289	3.2666666507720947
34	242	4.199999809265137
34	312	3.200000047683716
34	286	3.6086957454681396
35	243	2.0
35	332	2.9906668663024902
36	310	4.009479999542236
36	269	3.914031744003296
36	319	3.4351534843444824
37	96	3.5378637313842773
37	50	4.362701416015625
37	117	3.677452564239502
37	121	3.0575718879699707
37	127	4.13358211517334
38	243	1.812168002128601
38	678	3.131751775741577
38	313	4.2124857902526855
38	411	4.497982025146484
38	444	2.0
39	306	3.25
39	345	3.0
39	269	3.75
39	301	3.1666667461395264
40	754	3.5045459270477295
40	245	3.975365161895752
40	271	3.1669762134552
40	879	3.7899577617645264
41	289	2.7797138690948486
41	50	4.293674945831299
41	423	3.574531316757202
41	135	4.773369312286377
41	286	3.2662065029144287
41	238	4.535467147827148
41	751	3.8511176109313965
42	934	2.958688259124756
42	135	4.483981609344482
42	845	3.8182740211486816
42	15	4.0222015380859375
42	591	3.6017494201660156
42	655	3.6634349822998047
42	210	4.64553165435791
42	83	3.984917163848877
42	276	3.6627490520477295
42	86	4.583462715148926
42	281	3.4029085636138916
42	25	3.6758005619049072
42	411	1.8132836818695068
42	732	2.967742443084717
43	225	2.351677894592285
43	258	3.8197898864746094
43	98	5.0
43	482	3.6686654090881348
43	5	2.565614700317383
43	742	3.9543371200561523
43	8	4.721220970153809
43	235	1.7849632501602173
43	591	3.498798370361328
43	271	3.5351638793945312
43	111	2.9956886768341064
43	815	3.3283917903900146
43	531	5.0
43	597	3.9841065406799316
43	151	3.2317168712615967
43	56	3.834986925125122
