1	258	3.773874282836914
1	262	3.7413363456726074
1	25	4.498490333557129
1	14	4.0
1	255	2.5798540115356445
1	127	4.0
2	288	3.1039955615997314
2	292	3.1722803115844727
2	100	4.076721668243408
2	276	3.785452127456665
2	293	3.058349370956421
2	25	3.239870309829712
2	269	4.422483921051025
2	285	3.5226244926452637
2	111	2.2370529174804688
3	321	2.857142925262451
3	307	3.5
3	328	4.166666507720947
3	268	4.099999904632568
4	50	4.1875
4	357	4.400000095367432
4	328	3.7272727489471436
5	1	3.5099165439605713
5	229	3.5104684829711914
5	24	2.7264394760131836
5	250	2.991947889328003
5	411	3.6793160438537598
5	235	3.412414312362671
6	64	4.264916896820068
6	257	3.9677734375
6	293	3.609295129776001
6	357	4.0
6	134	5.0
6	71	2.663792848587036
6	137	3.754685163497925
6	301	3.1703624725341797
6	173	5.0
6	111	4.031377792358398
6	496	4.500398635864258
6	306	4.462030410766602
6	21	3.0
6	89	3.6907029151916504
6	538	3.42378830909729
6	475	3.574026346206665
6	284	2.935438394546509
6	125	2.748234272003174
6	191	4.0
7	176	4.0
7	324	2.676081895828247
7	181	4.072015762329102
7	151	3.8570659160614014
7	266	2.0
7	237	3.7686681747436523
7	127	4.211208820343018
8	258	3.6666667461395264
8	435	3.799999952316284
8	260	2.5
8	172	3.5
8	188	4.0
8	301	3.0
8	222	3.799999952316284
9	340	3.799999952316284
9	521	4.333333492279053
9	507	3.0
10	132	5.0
10	135	3.5490386486053467
10	283	4.307065963745117
10	475	3.997429847717285
10	124	3.833129405975342
10	93	4.5077314376831055
11	324	2.987205743789673
11	260	2.5978565216064453
11	597	2.508906841278076
11	405	4.0
11	9	4.268088340759277
11	25	4.0
11	300	3.0929415225982666
11	748	2.7877228260040283
11	749	3.0
11	15	3.811973810195923
12	480	4.400450706481934
12	161	3.499197483062744
12	228	4.162296772003174
12	4	3.369412660598755
12	276	4.380885124206543
12	132	3.806938648223877
12	392	4.0
12	168	3.7060539722442627
12	143	3.776704788208008
12	591	4.387818336486816
13	322	2.251852512359619
13	898	3.5985231399536133
13	194	3.628634214401245
13	5	3.623098850250244
13	197	5.0
